"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.S1","Answer.S2","Answer.S3","Answer.S4","Answer.S43","Answer.comment","Approve","Reject"
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","30LB5CDZNDI35VEWEUPZ940WX2P0Z0","A2MU41AGDFODDC","Approved","Thu Dec 11 23:08:13 GMT 2014","Thu Dec 11 23:08:32 GMT 2014","Fri Dec 12 04:08:32 GMT 2014","2014/12/12 04:08:36 +0000","","","19","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","30ZX6P7VF93K1QC6BVQR4Y5LB102J3","A11179KDXC2RL0","Approved","Thu Dec 11 16:17:55 GMT 2014","Thu Dec 11 16:19:34 GMT 2014","Thu Dec 11 21:19:34 GMT 2014","2014/12/11 21:23:36 +0000","","","99","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","31JLPPHS2V2NNJZMV8W1V4RZG9AO3J","ABZCA1DW2YSM0","Approved","Thu Dec 11 16:19:48 GMT 2014","Thu Dec 11 16:25:07 GMT 2014","Thu Dec 11 21:25:07 GMT 2014","2014/12/11 21:28:36 +0000","","","319","100% (2/2)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","34J10VATJG65YYULVOVSOFOOET2IQ0","A2FC6X0BU6HOKK","Approved","Fri Dec 12 06:17:56 GMT 2014","Fri Dec 12 06:18:53 GMT 2014","Fri Dec 12 03:18:53 PST 2014","Fri Dec 12 00:59:18 PST 2014","","","57","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","369J354OFEIYSP56QRHRXYUHZFIG6T","A1VZ9YIKLX5MO0","Approved","Thu Dec 11 23:41:16 GMT 2014","Thu Dec 11 23:41:41 GMT 2014","Fri Dec 12 04:41:41 GMT 2014","2014/12/12 04:43:36 +0000","","","25","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","37WLF8U1WQY3UB1PGI26VQMA6V16KM","A324P7DGE4NP7V","Approved","Thu Dec 11 16:15:04 GMT 2014","Thu Dec 11 16:15:53 GMT 2014","Thu Dec 11 21:15:53 GMT 2014","2014/12/11 21:18:36 +0000","","","49","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","38BQUHLA9X8O957W1Q1GR305G16OMG","A20NDRGSZZRQF","Approved","Fri Dec 12 08:00:42 GMT 2014","Fri Dec 12 08:01:44 GMT 2014","Fri Dec 12 05:01:44 PST 2014","Fri Dec 12 00:59:17 PST 2014","","","62","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","","ty"
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","39K0FND3AINZ71DVR7WYQ8G0RKMAMN","A3F7TX7LITQ4UP","Approved","Fri Dec 12 00:34:48 GMT 2014","Fri Dec 12 00:38:03 GMT 2014","Fri Dec 12 05:38:03 GMT 2014","2014/12/12 05:38:36 +0000","","","195","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","true","","Interesting HIT.  This was challenging and fun to complete.  Thanks for posting!"
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3EO896NRAX3ELP6JUAAN5LEBBEETJN","A2F0NZQ8F9ON8C","Approved","Thu Dec 11 16:44:07 GMT 2014","Thu Dec 11 16:44:49 GMT 2014","Thu Dec 11 21:44:49 GMT 2014","2014/12/11 21:48:36 +0000","","","42","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3F6HPJW4JE867AC5IU96TOZTDYP2WG","A3EHI7J2E5DSJK","Approved","Fri Dec 12 08:34:30 GMT 2014","Fri Dec 12 08:35:49 GMT 2014","Fri Dec 12 05:35:49 PST 2014","Fri Dec 12 00:59:18 PST 2014","","","79","100% (1/1)","100% (1/1)","100% (1/1)","false","true","ct","true","ct",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3IX2EGZR7CR15ATRQL5S56DTNTTJRC","AIUKV0KVALMY6","Approved","Thu Dec 11 18:13:22 GMT 2014","Thu Dec 11 18:13:43 GMT 2014","Thu Dec 11 23:13:43 GMT 2014","2014/12/11 23:18:36 +0000","","","21","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3JNQLM5FT5UQWG06EG24KDIDFQ62L6","A2FAD2R8PD7YAU","Approved","Thu Dec 11 16:40:36 GMT 2014","Thu Dec 11 16:41:33 GMT 2014","Thu Dec 11 21:41:33 GMT 2014","2014/12/11 21:43:36 +0000","","","57","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3K3R2QNK8CB4FQ8Z839KLNMAYN9U9K","A1RD8SX3SF0M6Y","Approved","Thu Dec 11 16:53:27 GMT 2014","Thu Dec 11 16:53:47 GMT 2014","Thu Dec 11 21:53:47 GMT 2014","2014/12/11 21:58:36 +0000","","","20","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3KAKFY4PGVADRXOJXDJWB7VD4193I3","A2HDL6GRNEVGHE","Approved","Thu Dec 11 23:45:09 GMT 2014","Thu Dec 11 23:45:28 GMT 2014","Fri Dec 12 04:45:28 GMT 2014","2014/12/12 04:48:36 +0000","","","19","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3KXIR214I5OUY8TL8O3NYWG2T4A24C","AY3SJELAAWLSY","Approved","Thu Dec 11 16:15:15 GMT 2014","Thu Dec 11 16:15:39 GMT 2014","Thu Dec 11 21:15:39 GMT 2014","2014/12/11 21:18:36 +0000","","","24","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3LQ8PUHQFM0SL5VICY8YF1WNN5SHIN","AZE084MMZVEYT","Approved","Thu Dec 11 16:20:16 GMT 2014","Thu Dec 11 16:20:57 GMT 2014","Thu Dec 11 21:20:57 GMT 2014","2014/12/11 21:23:36 +0000","","","41","100% (2/2)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3NGI5ARFTUD9YGX8N4VXWBHSSUTP1A","A3HMBHM8HJLKRD","Approved","Thu Dec 11 16:53:56 GMT 2014","Thu Dec 11 16:58:01 GMT 2014","Thu Dec 11 21:58:01 GMT 2014","2014/12/11 21:58:36 +0000","","","245","100% (2/2)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3PDJHANYK6OCSL0HAXZ9IY6IEF76HU","A3LKRDMX4YHRHZ","Approved","Fri Dec 12 03:57:46 GMT 2014","Fri Dec 12 03:58:46 GMT 2014","Fri Dec 12 00:58:46 PST 2014","Fri Dec 12 00:59:18 PST 2014","","","60","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3PIWWX1FJKEK7MAEIGWJ3FR2DCLJJ6","A2BLIB4GCCK3J5","Approved","Thu Dec 11 16:14:59 GMT 2014","Thu Dec 11 16:15:25 GMT 2014","Thu Dec 11 21:15:25 GMT 2014","2014/12/11 21:18:36 +0000","","","26","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3PWWM24LHT6VH9GNKRT0F8W7VQV288","A37QSL0PMFJ7TM","Approved","Thu Dec 11 21:11:01 GMT 2014","Thu Dec 11 21:14:22 GMT 2014","Fri Dec 12 02:14:22 GMT 2014","2014/12/12 02:18:36 +0000","","","201","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","","The question mark stops the connection"
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3QECW5O0KI96EQRY586T4BV6TDO5TI","A25CHHTWDECLL","Approved","Thu Dec 11 17:09:02 GMT 2014","Thu Dec 11 17:09:48 GMT 2014","Thu Dec 11 22:09:48 GMT 2014","2014/12/11 22:13:36 +0000","","","46","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3TYCR1GOTDRG2R3I3NBI7OSK0Z3LZV","A3RYI5HXC2MJLN","Approved","Thu Dec 11 16:15:22 GMT 2014","Thu Dec 11 16:16:30 GMT 2014","Thu Dec 11 21:16:30 GMT 2014","2014/12/11 21:18:36 +0000","","","68","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3VP0C6EFSH4YKZ1S1UFMA3EEV0W6MR","A3RVYJNYREMTAH","Approved","Thu Dec 11 16:15:18 GMT 2014","Thu Dec 11 16:15:32 GMT 2014","Thu Dec 11 21:15:32 GMT 2014","2014/12/11 21:18:36 +0000","","","14","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","true","",""
"3GITHABACYTDXW5X0RDH9LQI12H2NM","3915EV51D4FRK0O30PJCADF2SC33XQ","verify simple picture descriptions","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 4 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language, psychology","$0.10","Thu Dec 11 16:14:38 GMT 2014","50","BatchId:1763422;","900","18000","Fri Dec 12 08:58:01 GMT 2014","","","3WZ36BJEV4O836876IX67XVY3AFBTW","A2VIJLBSZATX3W","Approved","Fri Dec 12 05:32:53 GMT 2014","Fri Dec 12 05:33:31 GMT 2014","Fri Dec 12 02:33:31 PST 2014","Fri Dec 12 00:59:18 PST 2014","","","38","100% (1/1)","100% (1/1)","100% (1/1)","false","ct","true","true","",""