HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.S1,Answer.S2,Answer.S3,Answer.S4,Answer.S5,Answer.comment
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CWSMEZZ2MIO4779BA0YC8TW0O25M4,A2TVQMMI5TNQPJ,Approved,Thu Jul 11 15:57:54 GMT 2013,Thu Jul 11 15:58:30 GMT 2013,Thu Jul 11 16:58:30 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,36,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CXL8I9NZW6LWJ43HPHWGT86D7EVLZ,A1RG0WRPSK5BAV,Approved,Thu Jul 11 15:55:00 GMT 2013,Thu Jul 11 15:55:38 GMT 2013,Thu Jul 11 16:55:38 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,38,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,false,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2D15SW6NG1FWL7W2MWPFAFZS3CMIWI,A997OZ3H2B3Q2,Approved,Thu Jul 11 16:01:14 GMT 2013,Thu Jul 11 16:03:03 GMT 2013,Thu Jul 11 17:03:03 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,109,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2DC4F0OHOVR5M2VZRNC9BHEC01R34I,A12WUOCJVJ4C2N,Approved,Thu Jul 11 15:53:00 GMT 2013,Thu Jul 11 15:55:03 GMT 2013,Thu Jul 11 16:55:03 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,123,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2DN0FK0COK2NWLKMS5B9URW6SQ1JQY,A2TEXDH99YZ3VU,Approved,Thu Jul 11 18:45:34 GMT 2013,Thu Jul 11 18:47:33 GMT 2013,Thu Jul 11 19:47:33 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,119,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2FD8I9NZW6HIHQMT7BN72869KL7MW3,A2D62XIREOVCH7,Approved,Thu Jul 11 16:00:39 GMT 2013,Thu Jul 11 16:01:17 GMT 2013,Thu Jul 11 17:01:17 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,38,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,false,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2GYRLPHIT3HZEUTZLRTNSQ21BTLIA9,A15YF53JJK7MRC,Approved,Thu Jul 11 16:29:46 GMT 2013,Thu Jul 11 16:32:39 GMT 2013,Thu Jul 11 17:32:39 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,173,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,true,false,true,true,true,good job
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2HIEOZFYQS1GADK3IIID14IC55HLIR,A3U7P73AIQVS9S,Approved,Thu Jul 11 15:49:42 GMT 2013,Thu Jul 11 15:50:18 GMT 2013,Thu Jul 11 16:50:18 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,36,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2KL2D5NQYN5JLAYYJQKYVNCW22Q6A3,A2YM7PJ6OSMSR9,Approved,Thu Jul 11 16:19:06 GMT 2013,Thu Jul 11 16:19:42 GMT 2013,Thu Jul 11 17:19:42 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,36,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2LW9F9SSSHX5J3M2VEWHEF8J8FAUY2,A1C6IDFH399GG0,Approved,Thu Jul 11 16:08:13 GMT 2013,Thu Jul 11 16:08:54 GMT 2013,Thu Jul 11 17:08:54 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,41,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2MFHMVHVKCJ4JLIHAPA7IKQWASX64V,A2F6OIK5VNWDX4,Approved,Thu Jul 11 17:42:47 GMT 2013,Thu Jul 11 17:43:27 GMT 2013,Thu Jul 11 18:43:27 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,40,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2MOA6X3YOCCJIWNKNIGTRNII1P3PQ0,A2WLTDIILI4K16,Approved,Thu Jul 11 16:46:42 GMT 2013,Thu Jul 11 16:47:16 GMT 2013,Thu Jul 11 17:47:16 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,34,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2OGZFYQS1CSX48DCUYJ4RC1E24BKN8,A2WNW8A4MOR7T7,Approved,Thu Jul 11 17:08:23 GMT 2013,Thu Jul 11 17:09:03 GMT 2013,Thu Jul 11 18:09:03 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,40,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2P3NFSVGULF7RPQB9871OS3N2E2M8M,AWIO57CI1ZBIH,Approved,Thu Jul 11 15:54:03 GMT 2013,Thu Jul 11 15:54:47 GMT 2013,Thu Jul 11 16:54:47 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,44,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2Q5HDM25L8ID5JULKZQ6XE4Q0YFQGW,A3FN5XTAT9I00A,Approved,Thu Jul 11 16:41:04 GMT 2013,Thu Jul 11 16:42:38 GMT 2013,Thu Jul 11 17:42:38 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,94,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2RKTLB3L0FBNR2MQMZARNVE5VGEKWY,AGMSPB6VYCCFK,Approved,Thu Jul 11 16:48:00 GMT 2013,Thu Jul 11 16:48:49 GMT 2013,Thu Jul 11 17:48:49 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,49,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2SL3HVWAVKIAK7H55MY2899QLXUGOB,A2OAZPREKF6PQR,Approved,Thu Jul 11 15:51:38 GMT 2013,Thu Jul 11 15:52:33 GMT 2013,Thu Jul 11 16:52:33 PDT 2013,Thu Jul 11 12:55:30 PDT 2013,,,55,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,good one
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2SSOUQIHPCGNKX0GRON56H0JTGL60J,A1NHTBY5YB9JH7,Approved,Thu Jul 11 19:36:46 GMT 2013,Thu Jul 11 19:38:05 GMT 2013,Thu Jul 11 20:38:05 PDT 2013,Thu Jul 11 12:55:31 PDT 2013,,,79,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,No comments.
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2T6NLVWJ5OPFIITV2TPM5B7ET0J2UX,A9UBPUEWAMA06,Approved,Thu Jul 11 17:33:38 GMT 2013,Thu Jul 11 17:34:57 GMT 2013,Thu Jul 11 18:34:57 PDT 2013,Thu Jul 11 12:55:31 PDT 2013,,,79,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,false,Thanks
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2UU74J79KQWAJSLJ9FOFLD4513ZHJU,A1WL7S1G00PUDX,Approved,Thu Jul 11 16:02:55 GMT 2013,Thu Jul 11 16:03:50 GMT 2013,Thu Jul 11 17:03:50 PDT 2013,Thu Jul 11 12:55:31 PDT 2013,,,55,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2XNP3TVOK5UJ1PZDAB5O8FYQWS563E,A3HU036FFRA7TQ,Approved,Thu Jul 11 19:37:45 GMT 2013,Thu Jul 11 19:38:16 GMT 2013,Thu Jul 11 20:38:16 PDT 2013,Thu Jul 11 12:55:31 PDT 2013,,,31,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2XNP3TVOK5UJ1PZDAB5O8FYQWSZ638,A169ZQ2MGATEKE,Approved,Thu Jul 11 16:33:07 GMT 2013,Thu Jul 11 16:34:56 GMT 2013,Thu Jul 11 17:34:56 PDT 2013,Thu Jul 11 12:55:32 PDT 2013,,,109,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2YRFYQS1CSTQ6ZV6GDVIL1EYHELLOR,A2CVIZ8QM4DAM9,Approved,Thu Jul 11 17:27:34 GMT 2013,Thu Jul 11 17:28:25 GMT 2013,Thu Jul 11 18:28:25 PDT 2013,Thu Jul 11 12:55:32 PDT 2013,,,51,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,true,false,true,false,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2YVW5XH0JPPW0MIDHACSY75KPDRLF2,A2QX30PEG8W87U,Approved,Thu Jul 11 16:23:20 GMT 2013,Thu Jul 11 16:24:06 GMT 2013,Thu Jul 11 17:24:06 PDT 2013,Thu Jul 11 12:55:32 PDT 2013,,,46,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2ZYAUC26DG6BVLVIYL6K9COK6A2C5X,AQPWA0ZDAGHGM,Approved,Thu Jul 11 17:04:07 GMT 2013,Thu Jul 11 17:04:28 GMT 2013,Thu Jul 11 18:04:28 PDT 2013,Thu Jul 11 12:55:32 PDT 2013,,,21,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
